"ID Number","Start Day","Start Month","Start Year","End Day","End Month","End Year","Outcome","Settlement","Fatality Level","MaxDur","MinDur","HiAct","HostLev","Recip","SideA","SideB","Version"
3905,9,4,1989,30,9,1989,5,3,1,175,175,19,4,-1,1,1,2.1
3906,11,12,1989,15,12,1989,1,2,0,5,5,16,4,0,1,1,2.1
3907,30,11,1989,12,2,1990,5,3,0,75,75,7,3,0,1,1,2.1
3908,29,8,1989,29,8,1989,5,3,0,1,1,19,4,0,1,1,2.1
3909,12,1,1989,12,1,1989,5,3,0,1,1,10,3,-1,1,1,2.1
3910,10,4,1989,27,4,1989,5,3,0,18,18,19,4,-1,1,1,2.1
3911,12,3,1989,12,3,1989,5,3,2,1,1,18,4,-1,1,1,2.1
3912,15,11,1989,3,2,1990,6,1,1,81,81,19,4,-1,1,1,2.1
3913,20,9,1989,20,9,1989,5,3,0,1,1,19,4,-1,1,1,2.1
3914,17,2,1989,13,3,1989,5,3,1,25,25,19,4,-1,1,1,2.1
3915,3,6,1989,3,6,1989,5,3,0,1,1,19,4,0,1,1,2.1
3916,11,2,1989,7,4,1989,5,3,0,56,56,19,4,-1,1,1,2.1
3917,28,1,1989,28,1,1989,5,3,0,1,1,17,4,0,1,1,2.1
3918,15,7,1989,15,7,1989,5,3,0,1,1,18,4,-1,1,1,2.1
3919,21,5,1989,21,5,1989,5,3,0,1,1,19,4,0,1,1,2.1
3920,23,1,1989,22,7,1989,5,3,0,181,181,19,4,0,1,1,2.1
3921,25,10,1989,25,10,1989,5,3,0,1,1,18,4,-1,1,1,2.1
3922,21,10,1989,21,10,1989,5,3,0,1,1,19,4,0,1,1,2.1
3950,31,1,1990,-9,5,1990,5,3,0,121,91,19,4,-1,1,1,2.1
3951,2,10,1990,2,10,1990,5,3,0,1,1,19,4,0,1,1,2.1
3952,15,4,1990,24,5,1990,5,1,1,40,40,19,4,-1,1,1,2.1
3953,15,11,1989,16,4,1990,5,3,2,153,153,18,4,-1,1,1,2.1
3954,4,1,1990,4,1,1990,5,3,0,1,1,2,2,0,1,1,2.1
3955,21,2,1990,21,2,1990,5,3,0,1,1,19,4,0,1,1,2.1
3956,2,4,1990,28,2,1991,5,3,0,333,333,19,4,-1,1,1,2.1
3957,28,5,1990,3,3,1991,2,2,6,280,280,22,5,-1,2,27,2.1
3958,4,5,1990,3,3,1991,5,3,1,304,304,19,4,-1,1,1,2.1
3959,11,2,1990,22,12,1990,6,1,1,315,315,18,4,-1,1,1,2.1
3960,8,2,1990,21,2,1990,5,3,1,14,14,18,4,-1,1,1,2.1
3961,25,6,1990,29,10,1990,6,1,0,127,127,19,4,0,1,1,2.1
3970,-9,2,1991,3,3,1991,5,3,0,31,2,7,3,0,1,1,2.1
3971,24,1,1991,24,1,1991,5,3,0,1,1,2,2,0,1,1,2.1
3972,29,7,1991,29,7,1991,7,3,0,1,1,17,4,0,1,1,2.1
3973,21,5,1991,21,5,1991,5,3,0,1,1,19,4,-1,1,1,2.1
3974,15,3,1991,31,12,1992,8,4,-9,658,658,19,4,-1,3,1,2.1
3975,27,10,1991,5,11,1991,6,1,0,10,10,7,3,0,2,1,2.1
3976,27,6,1991,2,8,1991,5,3,0,37,37,14,3,-1,1,1,2.1
3977,22,8,1991,19,9,1991,5,3,0,29,29,14,3,-1,1,1,2.1
3978,31,3,1991,-9,4,1991,5,3,0,31,2,16,4,0,1,1,2.1
3979,27,1,1991,28,12,1991,5,3,-9,336,336,18,4,-1,1,1,2.1
3980,5,8,1991,27,10,1991,5,3,0,84,84,19,4,0,1,1,2.1
3981,4,10,1991,4,10,1991,5,3,0,1,1,14,3,0,1,1,2.1
3982,7,8,1991,29,8,1991,5,3,0,23,23,19,4,-1,1,1,2.1
3983,9,2,1991,3,3,1991,5,3,0,23,23,10,3,0,1,1,2.1
3984,4,2,1991,30,3,1991,5,3,0,55,55,10,3,0,1,1,2.1
3985,1,5,1991,2,9,1991,5,3,-9,125,125,18,4,-1,1,1,2.1
3986,21,12,1991,21,12,1991,5,3,1,1,1,19,4,-1,1,1,2.1
3987,6,10,1991,13,10,1991,5,1,0,8,8,14,3,-1,1,1,2.1
3988,2,2,1991,2,2,1991,5,3,0,1,1,19,4,-1,1,1,2.1
